"","airport","time","summary","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","windGust","windBearing","cloudCover","uvIndex","visibility","ozone","precipType","precipAccumulation","time2"
"443","Highland",2019-12-18 10:00:00,"Partly Cloudy",0,0,12.76,0.22,-12.41,0.31,1027.76,9.48,15.9,330.082027995515,0.43,1,10,354.97,"",NA,2019-12-18 10:00:00
"444","Highland",2019-12-18 11:00:00,"Partly Cloudy",0,0,15.18,3.44,-12.44,0.28,1027.86,8.71,8.89,339.013230423918,0.52,1,10,355.94,"",NA,2019-12-18 11:00:00
"445","Highland",2019-12-18 12:00:00,"Partly Cloudy",0,0,15.59,5.81,-11.65,0.28,1027.73,7.34,7.17,336.000034839969,0.51,1,10,356.14,"",NA,2019-12-18 12:00:00
"446","Highland",2019-12-18 13:00:00,"Partly Cloudy",0,0,16.65,7.37,-12.83,0.25,1027.6,6.87,6.77,330.020965584546,0.4,1,10,347.81,"",NA,2019-12-18 13:00:00
"447","Highland",2019-12-18 14:00:00,"Clear",0,0,18.35,10.3,-12.92,0.23,1028.14,5.56,5.67,299.091576384756,0.25,1,10,345.55,"",NA,2019-12-18 14:00:00
"448","Highland",2019-12-18 15:00:00,"Clear",0,0,18.96,11.71,-13.04,0.23,1028.58,5.01,5.51,295.080767254842,0.05,0,10,344.85,"",NA,2019-12-18 15:00:00
"449","Highland",2019-12-18 16:00:00,"Clear",0.001,0.01,19.04,12.68,-12.5,0.23,1028.81,4.2,4.89,286.012964234354,0.06,0,10,346.74,"snow",0.0158,2019-12-18 16:00:00
"450","Highland",2019-12-18 17:00:00,"Clear",0,0,18.51,18.26,-11.31,0.25,1028.93,2.24,3.96,268.084717406395,0.24,0,10,350.19,"",NA,2019-12-18 17:00:00
"451","Highland",2019-12-18 18:00:00,"Partly Cloudy",0,0,18.07,17.79,-9.22,0.29,1029.53,1.56,2.02,268.017465173853,0.48,0,10,353.19,"",NA,2019-12-18 18:00:00
"452","Highland",2019-12-18 19:00:00,"Partly Cloudy",0,0,18.18,11.17,-8.54,0.3,1029.72,4.77,4.59,259.026668189035,0.48,0,10,354.49,"",NA,2019-12-18 19:00:00
"453","Highland",2019-12-18 20:00:00,"Partly Cloudy",0,0,18.26,12.85,-7.41,0.31,1029.48,3.42,3.52,207.016814803166,0.47,0,10,353.26,"",NA,2019-12-18 20:00:00
"454","Highland",2019-12-18 21:00:00,"Partly Cloudy",0,0,18.19,12.04,-6.5,0.33,1029.32,4.25,4.42,205.088393965654,0.48,0,10,355.12,"",NA,2019-12-18 21:00:00
"455","Highland",2019-12-18 22:00:00,"Partly Cloudy",0,0,18,8.92,-6.52,0.33,1029.12,6.62,6.5,206.08280675881,0.42,0,10,356.95,"",NA,2019-12-18 22:00:00
"456","Highland",2019-12-18 23:00:00,"Partly Cloudy",0,0,17.69,8.66,-5.69,0.35,1028.64,6.12,7.68,195.006491853203,0.44,0,10,358.36,"",NA,2019-12-18 23:00:00
"457","Highland",2019-12-19 00:00:00,"Partly Cloudy",0,0,17.16,7.38,-4.59,0.37,1028.2,7.23,8.5,184.002382736744,0.35,0,10,356.7,"",NA,2019-12-19 00:00:00
"458","Highland",2019-12-19 01:00:00,"Clear",0,0,16.01,6.6,-4.75,0.39,1027.59,6.8,9.62,190.079123370773,0.03,0,10,351.82,"",NA,2019-12-19 01:00:00
"459","Highland",2019-12-19 02:00:00,"Clear",0,0,15.72,3.82,-6.28,0.37,1027.46,9.69,13.1,189.039368867327,0.01,0,10,344.9,"",NA,2019-12-19 02:00:00
"460","Highland",2019-12-19 03:00:00,"Clear",0,0,15.79,5.34,-6.18,0.36,1026.99,7.59,12.13,179.056842278729,0,0,10,341.05,"",NA,2019-12-19 03:00:00
"461","Highland",2019-12-19 04:00:00,"Clear",0,0,16.09,4.48,-3.87,0.4,1026.27,9.57,13.66,185.063810977842,0,0,10,343.39,"",NA,2019-12-19 04:00:00
"462","Highland",2019-12-19 05:00:00,"Clear",0,0,17.21,5.02,-4.16,0.38,1025.51,10.34,22.54,190.0543597331,0.01,0,10,348.86,"",NA,2019-12-19 05:00:00
"463","Highland",2019-12-19 06:00:00,"Clear",0,0,18.08,5.84,-3.92,0.37,1024.74,11.36,23.78,193.018799539562,0,0,10,351.7,"",NA,2019-12-19 06:00:00
"464","Highland",2019-12-19 07:00:00,"Clear",0,0,18.96,7.12,-0.02,0.43,1024.75,10.04,16.68,202.031033247196,0,0,10,353.1,"",NA,2019-12-19 07:00:00
"465","Highland",2019-12-19 08:00:00,"Clear",0,0,19.32,8.14,3.62,0.5,1025.18,9.92,22.83,206.059744642338,0.01,0,10,353.05,"",NA,2019-12-19 08:00:00
"466","Highland",2019-12-19 09:00:00,"Clear",0,0,22.91,12.1,9.09,0.55,1025.37,10.72,16.44,210.078428631769,0,0,10,352.33,"",NA,2019-12-19 09:00:00
"467","Highland",2019-12-19 10:00:00,"Clear",0,0,25.82,14.71,12.32,0.56,1025.04,13.36,14.73,218.033821809287,0,1,10,351.44,"",NA,2019-12-19 10:00:00
"468","Highland",2019-12-19 11:00:00,"Clear",0,0,29.23,18.92,15.89,0.57,1024.06,12.1,13.06,225.002266084899,0,1,10,349.97,"",NA,2019-12-19 11:00:00
"469","Highland",2019-12-19 12:00:00,"Clear",0,0,32.82,24.34,19.29,0.58,1023.85,10.24,10.49,223.014526651284,0,1,10,339.76,"",NA,2019-12-19 12:00:00
"470","Highland",2019-12-19 13:00:00,"Clear",0,0,34.13,26.14,20.52,0.58,1023.21,10.2,16.89,234.028488500327,0,1,10,337.34,"",NA,2019-12-19 13:00:00
"471","Highland",2019-12-19 14:00:00,"Clear",0,0,35.66,28.82,21.55,0.56,1023.54,8.94,9.52,216.096117340922,0.08,1,10,335.74,"",NA,2019-12-19 14:00:00
"472","Highland",2019-12-19 15:00:00,"Clear",0,0,35.67,29.75,22.52,0.59,1023.98,7.77,8.59,220.042697587022,0.1,0,10,334.05,"",NA,2019-12-19 15:00:00
"473","Highland",2019-12-19 16:00:00,"Clear",0,0,34.34,29.18,23.64,0.65,1024.84,5.92,7.27,224.049749399755,0.08,0,10,331.03,"",NA,2019-12-19 16:00:00
"474","Highland",2019-12-19 17:00:00,"Clear",0,0,32.35,27.6,23.19,0.69,1025.2,4.82,6.5,212.042272207935,0.17,0,10,328.02,"",NA,2019-12-19 17:00:00
"475","Highland",2019-12-19 18:00:00,"Clear",0,0,30.43,26.27,22.52,0.72,1025.96,4.04,4.41,194.086610146462,0.08,0,10,323.39,"",NA,2019-12-19 18:00:00
"476","Highland",2019-12-19 19:00:00,"Clear",0,0,30.03,26.37,22.38,0.74,1026.73,3.31,3.94,192.08006350843,0.08,0,10,321.44,"",NA,2019-12-19 19:00:00
"477","Highland",2019-12-19 20:00:00,"Clear",0,0,29.34,29.42,22.18,0.74,1027.38,1.8,3.34,200.015395734586,0.1,0,10,320.39,"",NA,2019-12-19 20:00:00
"478","Highland",2019-12-19 21:00:00,"Clear",0,0,28.13,28.04,21.01,0.74,1027.59,1.44,2.66,200.066607319599,0.14,0,10,319.39,"",NA,2019-12-19 21:00:00
"479","Highland",2019-12-19 22:00:00,"Clear",0,0,26.79,26.8,19.25,0.73,1028.17,1.36,2.55,195.05498796718,0.18,0,10,317.3,"",NA,2019-12-19 22:00:00
"480","Highland",2019-12-19 23:00:00,"Clear",0,0,26.19,26.24,17.88,0.71,1028.56,2.46,2.42,151.089751389495,0.23,0,9.514,315.2,"",NA,2019-12-19 23:00:00
"481","Highland",2019-12-20 00:00:00,"Clear",0,0,25.86,26.23,17.77,0.71,1028.5,1.11,1.27,155.006273097134,0.3,0,9.407,309.8,"",NA,2019-12-20 00:00:00
"482","Highland",2019-12-20 01:00:00,"Partly Cloudy",0,0,25.17,24.87,16.35,0.69,1029.06,0.84,0.97,155.057829043988,0.4,0,9.413,306.9,"",NA,2019-12-20 01:00:00
"483","Highland",2019-12-20 02:00:00,"Partly Cloudy",0,0,24.17,24.33,15.79,0.7,1029.59,1.15,1.11,164.018981954009,0.41,0,9.289,304.4,"",NA,2019-12-20 02:00:00
"484","Highland",2019-12-20 03:00:00,"Partly Cloudy",0,0,23.93,23.73,15.02,0.69,1029.83,1.48,1.31,162.056934401183,0.43,0,9.135,302.47,"",NA,2019-12-20 03:00:00
"485","Highland",2019-12-20 04:00:00,"Partly Cloudy",0,0,22.62,22.58,15.16,0.73,1030.31,1.56,1.49,169.081717448579,0.45,0,9.112,301.26,"",NA,2019-12-20 04:00:00
"486","Highland",2019-12-20 05:00:00,"Partly Cloudy",0,0,22.55,22.57,15.22,0.74,1030.57,2.98,2.95,152.043402704381,0.45,0,9.082,300.53,"",NA,2019-12-20 05:00:00
"487","Highland",2019-12-20 06:00:00,"Partly Cloudy",0,0,22.31,22.32,15.35,0.75,1030.9,1.64,2.03,163.053479871853,0.43,0,8.824,300.33,"",NA,2019-12-20 06:00:00
"488","Highland",2019-12-20 07:00:00,"Partly Cloudy",0,0,22.59,17.63,16.44,0.78,1030.97,3.39,3.51,142.036512757148,0.43,0,9.02,299.95,"",NA,2019-12-20 07:00:00
"489","Highland",2019-12-20 08:00:00,"Partly Cloudy",0,0,23.89,19.13,17.22,0.76,1030.95,4.06,3.69,151.094483476006,0.41,0,8.508,300.63,"",NA,2019-12-20 08:00:00
"490","Highland",2019-12-20 09:00:00,"Partly Cloudy",0,0,26.14,20.59,21.15,0.82,1031.49,4.36,4.93,149.086241007757,0.39,0,8.746,301.49,"",NA,2019-12-20 09:00:00
"491","Highland",2019-12-20 10:00:00,"Partly Cloudy",0,0,29.95,25.47,23.18,0.76,1031.46,4.45,5.67,159.008969085246,0.37,1,8.941,301.6,"",NA,2019-12-20 10:00:00
"492","Highland",2019-12-20 11:00:00,"Partly Cloudy",0,0,33.04,28.48,24.07,0.7,1031,4.75,6.12,163.004273173167,0.35,1,9.726,301.94,"",NA,2019-12-20 11:00:00
"493","Highland",2019-12-20 12:00:00,"Partly Cloudy",0,0,37.16,32.37,27.09,0.67,1030.43,6.04,5.97,179.053493320887,0.32,1,10,301.64,"",NA,2019-12-20 12:00:00
"494","Highland",2019-12-20 13:00:00,"Partly Cloudy",0,0,39.09,35.08,28.31,0.65,1029.8,5.35,5.56,177.031145885364,0.36,1,10,294.67,"",NA,2019-12-20 13:00:00
"495","Highland",2019-12-20 14:00:00,"Partly Cloudy",0,0,40.45,35.76,28.57,0.63,1029.31,6.65,6.75,167.003123528665,0.5,1,10,293.51,"",NA,2019-12-20 14:00:00
"496","Highland",2019-12-20 15:00:00,"Partly Cloudy",0,0,39,34.46,28.73,0.67,1029.01,6.06,7.4,162.067520734694,0.53,0,10,292.7,"",NA,2019-12-20 15:00:00
"497","Highland",2019-12-20 16:00:00,"Mostly Cloudy",0,0,37.81,32.84,29.04,0.7,1029.53,6.58,7.44,161.015618528318,0.77,0,10,292.11,"",NA,2019-12-20 16:00:00
"498","Highland",2019-12-20 17:00:00,"Mostly Cloudy",0,0,36.47,30.7,28.43,0.73,1029.8,7.08,7.83,178.064382370953,0.83,0,10,292.25,"",NA,2019-12-20 17:00:00
"499","Highland",2019-12-20 18:00:00,"Overcast",0,0,34.89,29.18,28,0.76,1029.75,7.03,7.72,173.009861158563,0.9,0,10,292.32,"",NA,2019-12-20 18:00:00
"500","Highland",2019-12-20 19:00:00,"Overcast",0,0,35.11,29.03,28.3,0.76,1029.7,7.32,8.39,175.071392561533,0.92,0,10,293.04,"",NA,2019-12-20 19:00:00
"501","Highland",2019-12-20 20:00:00,"Mostly Cloudy",0,0,35.02,29.33,28.23,0.76,1029.5,7.12,8.82,182.08374502615,0.66,0,10,294.55,"",NA,2019-12-20 20:00:00
"502","Highland",2019-12-20 21:00:00,"Overcast",0,0,34.73,28.36,28.08,0.76,1029.51,7.37,9.24,178.079717223891,0.97,0,10,296.67,"",NA,2019-12-20 21:00:00
"503","Highland",2019-12-20 22:00:00,"Overcast",0,0,34.89,28.85,27.41,0.75,1029.07,7.02,8.84,185.088295228386,0.97,0,10,298.8,"",NA,2019-12-20 22:00:00
"504","Highland",2019-12-20 23:00:00,"Mostly Cloudy",0,0,34.34,28.35,26.25,0.72,1028.88,6.99,8.45,192.061526482839,0.74,0,10,301.43,"",NA,2019-12-20 23:00:00
"505","Highland",2019-12-21 00:00:00,"Mostly Cloudy",0,0,33.55,27.32,25.46,0.73,1028.26,6.98,8.81,194.03337587689,0.7,0,10,304.37,"",NA,2019-12-21 00:00:00
"506","Highland",2019-12-21 01:00:00,"Partly Cloudy",0,0,34.54,29.01,24.65,0.67,1027.94,6.2,9.11,204.018244040491,0.59,0,10,307.58,"",NA,2019-12-21 01:00:00
"507","Highland",2019-12-21 02:00:00,"Clear",0,0,34.36,28.32,24,0.66,1028.07,6.87,9.28,201.06578525484,0.31,0,10,307.93,"",NA,2019-12-21 02:00:00
"508","Highland",2019-12-21 03:00:00,"Partly Cloudy",0,0,33.59,27.5,24.3,0.68,1028.39,6.84,9.22,202.097426082513,0.45,0,10,310.77,"",NA,2019-12-21 03:00:00
"509","Highland",2019-12-21 04:00:00,"Clear",0,0,32.54,26.64,23.96,0.7,1027.93,6.4,8.25,201.065807625413,0.17,0,10,312.36,"",NA,2019-12-21 04:00:00
"510","Highland",2019-12-21 05:00:00,"Clear",0,0,31.16,25.42,23.93,0.75,1027.9,5.27,7.44,199.010393266445,0.07,0,10,313.9,"",NA,2019-12-21 05:00:00
"511","Highland",2019-12-21 06:00:00,"Clear",0,0,31.09,25.47,23.89,0.74,1027.83,5.91,6.58,203.004350520831,0.03,0,10,314.84,"",NA,2019-12-21 06:00:00
"512","Highland",2019-12-21 07:00:00,"Clear",0,0,30.61,24.75,23.82,0.76,1027.93,5.55,6.22,203.015223660809,0.02,0,10,310.87,"",NA,2019-12-21 07:00:00
"513","Highland",2019-12-21 08:00:00,"Clear",0,0,30.9,24.99,24.19,0.76,1028.21,5.73,6.82,210.080289429161,0.01,0,10,312.76,"",NA,2019-12-21 08:00:00
"514","Highland",2019-12-21 09:00:00,"Clear",0,0,32.93,26.81,26.03,0.76,1028.37,6.64,7.66,218.013593859808,0,0,10,313.69,"",NA,2019-12-21 09:00:00
"515","Highland",2019-12-21 10:00:00,"Clear",0,0,36.72,30.2,26.76,0.68,1028.38,7.97,8,214.070592500762,0,1,10,313.1,"",NA,2019-12-21 10:00:00
"516","Highland",2019-12-21 11:00:00,"Clear",0,0,39.73,34.67,27.91,0.63,1027.44,7.18,7.97,212.058372940348,0,1,10,311.12,"",NA,2019-12-21 11:00:00
"517","Highland",2019-12-21 12:00:00,"Clear",0,0,42.74,37.65,29.31,0.58,1026.2,8.79,8.74,218.036479084574,0,2,10,309.55,"",NA,2019-12-21 12:00:00
"518","Highland",2019-12-21 13:00:00,"Clear",0,0,45.28,40.76,30.62,0.56,1025.89,8.25,14.77,212.042080160011,0,1,10,308.48,"",NA,2019-12-21 13:00:00
"519","Highland",2019-12-21 14:00:00,"Clear",0,0,46,41.7,31.07,0.55,1025.28,8.42,9.4,213.026319375846,0.07,1,10,306.88,"",NA,2019-12-21 14:00:00
"520","Highland",2019-12-21 15:00:00,"Clear",0,0,46.38,41.64,31.77,0.56,1025.99,9.53,9.65,213.041097441945,0.07,0,10,305.71,"",NA,2019-12-21 15:00:00
"521","Highland",2019-12-21 16:00:00,"Clear",0,0,44.3,39.79,31.35,0.6,1025.52,7.65,9.96,211.018402860711,0.07,0,10,304.83,"",NA,2019-12-21 16:00:00
"522","Highland",2019-12-21 17:00:00,"Clear",0,0,41.54,37.25,30.57,0.65,1025.62,6.56,8.76,210.052913985286,0,0,10,304.48,"",NA,2019-12-21 17:00:00
"523","Highland",2019-12-21 18:00:00,"Clear",0,0,39.69,35.5,30.38,0.69,1025.93,5.73,8.87,203.066081784611,0,0,10,304.24,"",NA,2019-12-21 18:00:00
"524","Highland",2019-12-21 19:00:00,"Clear",0,0,38.76,34.3,31.42,0.75,1026.15,5.97,8.76,208.054974284836,0,0,10,301.83,"",NA,2019-12-21 19:00:00
"525","Highland",2019-12-21 20:00:00,"Clear",0,0,38.34,32.99,31.05,0.76,1026.46,6.96,9.2,211.099132729214,0,0,10,301.55,"",NA,2019-12-21 20:00:00
"526","Highland",2019-12-21 21:00:00,"Clear",0,0,36.88,31.34,30.19,0.77,1026.26,6.86,9.52,204.0925038673,0,0,10,301.15,"",NA,2019-12-21 21:00:00
"527","Highland",2019-12-21 22:00:00,"Clear",0,0,36.25,30.94,29.89,0.77,1026.31,6.84,9.79,206.089028101102,0,0,10,300.61,"",NA,2019-12-21 22:00:00
"528","Highland",2019-12-21 23:00:00,"Clear",0,0,35.25,28.97,28.42,0.76,1025.99,7.29,9.79,213.060390724025,0,0,10,300.18,"",NA,2019-12-21 23:00:00
"529","Highland",2019-12-22 00:00:00,"Clear",0,0,34.93,28.44,28.01,0.76,1025.41,7.75,10.29,216.014402590334,0,0,10,300.47,"",NA,2019-12-22 00:00:00
"530","Highland",2019-12-22 01:00:00,"Clear",0,0,34.39,28.43,26.55,0.73,1025.34,7.19,10.39,216.075889161674,0,0,10,302.98,"",NA,2019-12-22 01:00:00
"531","Highland",2019-12-22 02:00:00,"Clear",0,0,33.9,27.93,26.13,0.74,1024.96,6.58,9.84,213.09435364728,0,0,10,305.73,"",NA,2019-12-22 02:00:00
"532","Highland",2019-12-22 03:00:00,"Clear",0,0,33.18,26.94,25.39,0.74,1025.3,6.86,8.85,225.060062176064,0,0,10,308.84,"",NA,2019-12-22 03:00:00
"533","Highland",2019-12-22 04:00:00,"Clear",0,0,33,26.15,25.47,0.74,1024.96,7.48,8.42,226.045404630833,0.09,0,10,311.66,"",NA,2019-12-22 04:00:00
"534","Highland",2019-12-22 05:00:00,"Clear",0,0,32.2,26.49,25.49,0.76,1024.89,5.98,8.04,215.065524617766,0.25,0,10,314.7,"",NA,2019-12-22 05:00:00
"535","Highland",2019-12-22 06:00:00,"Clear",0,0,32.5,26.19,24.56,0.73,1025.04,6.87,7.62,212.062692101895,0.28,0,10,316.49,"",NA,2019-12-22 06:00:00
"536","Highland",2019-12-22 07:00:00,"Partly Cloudy",0,0,32.41,26.15,24.52,0.73,1024.67,6.91,7.42,206.082767776065,0.33,0,10,318.4,"",NA,2019-12-22 07:00:00
"537","Highland",2019-12-22 08:00:00,"Clear",0,0,33.28,26.69,24.79,0.71,1024.71,7.37,7.56,209.047940065734,0.29,0,10,320.13,"",NA,2019-12-22 08:00:00
"538","Highland",2019-12-22 09:00:00,"Partly Cloudy",0,0,36.34,30.38,26.16,0.67,1024.75,7.17,8.79,217.037166362477,0.31,0,10,321.55,"",NA,2019-12-22 09:00:00
"539","Highland",2019-12-22 10:00:00,"Partly Cloudy",0,0,39.12,33.48,27.59,0.63,1024.3,8.17,9.37,216.080800157601,0.33,1,10,323.71,"",NA,2019-12-22 10:00:00
"540","Highland",2019-12-22 11:00:00,"Clear",0,0,43.68,38.39,29.82,0.58,1023.93,9.2,10.24,219.04653990073,0.18,1,10,325.35,"",NA,2019-12-22 11:00:00
"541","Highland",2019-12-22 12:00:00,"Clear",0,0,47.34,42.87,33,0.58,1022.81,8.68,11.94,221.064789042428,0.05,1,10,314.64,"",NA,2019-12-22 12:00:00
"542","Highland",2019-12-22 13:00:00,"Clear",0,0,49.85,46.02,33.74,0.54,1021.72,9.53,12.82,219.028421661879,0.1,1,10,313.51,"",NA,2019-12-22 13:00:00
"543","Highland",2019-12-22 14:00:00,"Clear",0,0,50.46,50.58,34.12,0.53,1021.26,10.4,25.05,212.053850513521,0.08,1,10,313.15,"",NA,2019-12-22 14:00:00
"544","Highland",2019-12-22 15:00:00,"Clear",0,0,50.57,50.35,34.03,0.53,1020.82,10.77,21.01,217.056267419456,0.07,0,10,312.39,"",NA,2019-12-22 15:00:00
"545","Highland",2019-12-22 16:00:00,"Clear",0,0,48.01,43.88,34.72,0.6,1020.56,8.95,11.88,208.058650099972,0.07,0,10,312.21,"",NA,2019-12-22 16:00:00
"546","Highland",2019-12-22 17:00:00,"Clear",0,0,45.37,41.15,33.89,0.65,1020.72,7.43,10.6,207.07860964907,0.07,0,10,311.82,"",NA,2019-12-22 17:00:00
"547","Highland",2019-12-22 18:00:00,"Clear",0,0,43.72,39.57,32.97,0.66,1020.11,7.34,11.19,205.033862462788,0.07,0,10,310.79,"",NA,2019-12-22 18:00:00
"548","Highland",2019-12-22 19:00:00,"Clear",0,0,43.21,38.53,33.84,0.69,1020.54,8.52,11.69,207.016918262869,0,0,10,307.37,"",NA,2019-12-22 19:00:00
"549","Highland",2019-12-22 20:00:00,"Clear",0,0,41.99,36.8,32.11,0.68,1020.3,8.36,11.91,203.037489401588,0.07,0,10,305.36,"",NA,2019-12-22 20:00:00
"550","Highland",2019-12-22 21:00:00,"Clear",0,0,40.28,34.44,31.58,0.71,1020.24,9.2,12.03,203.058592762125,0,0,10,303.49,"",NA,2019-12-22 21:00:00
"551","Highland",2019-12-22 22:00:00,"Clear",0,0,39.85,33.37,29.29,0.67,1019.7,10.19,19.82,211.049082971962,0.07,0,10,302.09,"",NA,2019-12-22 22:00:00
"552","Highland",2019-12-22 23:00:00,"Clear",0,0,38.46,32.01,27.37,0.64,1019.58,9.61,12.64,213.037245172824,0.08,0,10,300.73,"",NA,2019-12-22 23:00:00
"553","Highland",2019-12-23 00:00:00,"Clear",0,0,37.76,31.07,25.89,0.63,1018.69,9.09,12.71,214.042137498903,0.08,0,10,299.29,"",NA,2019-12-23 00:00:00
"554","Highland",2019-12-23 01:00:00,"Clear",0,0,37.39,31,25.35,0.62,1018.43,8.51,12.56,222.017720228362,0.08,0,10,296.64,"",NA,2019-12-23 01:00:00
"555","Highland",2019-12-23 02:00:00,"Clear",0,0,36.71,30.03,24.97,0.63,1018.79,8.69,11.22,223.010472112132,0.19,0,10,295.05,"",NA,2019-12-23 02:00:00
"556","Highland",2019-12-23 03:00:00,"Clear",0,0,35.98,29.19,24.75,0.64,1018.98,8.5,10.53,224.065730787529,0.26,0,10,294.37,"",NA,2019-12-23 03:00:00
"557","Highland",2019-12-23 04:00:00,"Clear",0,0,34.78,28.34,24.75,0.67,1018.46,7.63,10.34,221.007283738428,0.08,0,10,294.94,"",NA,2019-12-23 04:00:00
"558","Highland",2019-12-23 05:00:00,"Clear",0,0,34.74,27.9,26.05,0.7,1018.55,8.71,10.71,221.057381783712,0.09,0,10,296.71,"",NA,2019-12-23 05:00:00
"559","Highland",2019-12-23 06:00:00,"Clear",0,0,35.34,28.53,26.05,0.7,1018.47,8.5,9.62,221.097530117732,0.09,0,10,297.23,"",NA,2019-12-23 06:00:00
"560","Highland",2019-12-23 07:00:00,"Clear",0,0,34.43,27.49,26.39,0.73,1018.41,8.29,10.3,219.05064802742,0.3,0,10,293.46,"",NA,2019-12-23 07:00:00
"561","Highland",2019-12-23 08:00:00,"Clear",0,0,35.27,28.34,26.55,0.71,1018.29,8.49,10.17,214.071281534507,0.19,0,10,292.15,"",NA,2019-12-23 08:00:00
"562","Highland",2019-12-23 09:00:00,"Clear",0,0,38.28,32.2,28.55,0.68,1018.46,8.19,11.51,229.076353821856,0.11,0,10,291.21,"",NA,2019-12-23 09:00:00
"563","Highland",2019-12-23 10:00:00,"Clear",0,0,42.92,37.38,30.2,0.61,1018.94,9.37,12.85,235.048811111549,0.24,1,10,291.34,"",NA,2019-12-23 10:00:00
"564","Highland",2019-12-23 11:00:00,"Clear",0,0,45.39,41,31.3,0.58,1018.67,8.42,11.26,251.052568264869,0.17,1,10,291.94,"",NA,2019-12-23 11:00:00
"565","Highland",2019-12-23 12:00:00,"Clear",0,0,47.12,43.54,32.31,0.56,1017.6,7.25,9.44,247.023172921598,0.23,2,10,291.69,"",NA,2019-12-23 12:00:00
"566","Highland",2019-12-23 13:00:00,"Clear",0,0,48.49,45.91,33.31,0.56,1017.4,6.05,6.65,251.062713615444,0.27,1,10,278.19,"",NA,2019-12-23 13:00:00
"567","Highland",2019-12-23 14:00:00,"Clear",0,0,50.42,50.2,34.67,0.55,1017.18,4.56,5.9,290.052521634473,0.27,1,10,274.36,"",NA,2019-12-23 14:00:00
"568","Highland",2019-12-23 15:00:00,"Clear",0,0,49.91,49.97,35,0.56,1017.55,1.74,2.92,295.033524798092,0.31,0,10,272.65,"",NA,2019-12-23 15:00:00
"569","Highland",2019-12-23 16:00:00,"Clear",0,0,47.52,46.28,33.82,0.59,1018.1,3.78,3.66,302.093777706925,0.25,0,10,273.77,"",NA,2019-12-23 16:00:00
"570","Highland",2019-12-23 17:00:00,"Clear",0,0,43.87,43.5,32.39,0.64,1018.17,1.9,2.94,20.0631629413695,0.24,0,10,277.17,"",NA,2019-12-23 17:00:00
"571","Highland",2019-12-23 18:00:00,"Clear",0,0,41.3,38.17,31.87,0.69,1018.84,4.67,4.62,55.0416258460175,0.26,0,10,279.93,"",NA,2019-12-23 18:00:00
"572","Highland",2019-12-23 19:00:00,"Partly Cloudy",0,0,39.14,35.25,31.75,0.74,1019.4,5.35,5.24,57.0902638039724,0.45,0,10,282.71,"",NA,2019-12-23 19:00:00
"573","Highland",2019-12-23 20:00:00,"Partly Cloudy",0,0,37.57,34.45,30.86,0.77,1019.85,4.11,4.78,77.0763428730135,0.43,0,10,284.43,"",NA,2019-12-23 20:00:00
"574","Highland",2019-12-23 21:00:00,"Partly Cloudy",0,0,37.08,32.76,31.48,0.8,1020.03,5.49,5.43,33.0970085861291,0.47,0,10,285.43,"",NA,2019-12-23 21:00:00
"575","Highland",2019-12-23 22:00:00,"Mostly Cloudy",0,0,36.17,32.18,30.91,0.82,1019.9,4.71,4.76,36.0337842640848,0.62,0,9.763,286.4,"",NA,2019-12-23 22:00:00
"576","Highland",2019-12-23 23:00:00,"Partly Cloudy",0,0,34.93,31.03,29.98,0.82,1019.33,4.21,4.49,25.0480888382915,0.59,0,9.615,286.78,"",NA,2019-12-23 23:00:00
"577","Highland",2019-12-24 00:00:00,"Partly Cloudy",0,0,33.14,33.35,29.18,0.85,1019.05,2.79,2.91,24.0235277988777,0.46,0,9.144,290.17,"",NA,2019-12-24 00:00:00
"578","Highland",2019-12-24 01:00:00,"Mostly Cloudy",0,0,32.7,29.61,28.67,0.85,1019.02,3.47,3.41,36.0728795846647,0.75,0,8.179,290.12,"",NA,2019-12-24 01:00:00
"579","Highland",2019-12-24 02:00:00,"Mostly Cloudy",0,0,32.51,29.29,27.79,0.83,1019.44,3.11,3.14,38.0840631477928,0.77,0,5.516,289.04,"",NA,2019-12-24 02:00:00
"580","Highland",2019-12-24 03:00:00,"Mostly Cloudy",0,0,32.96,29.3,28.25,0.84,1019.22,3.78,3.8,47.0690855275957,0.76,0,4.823,288.58,"",NA,2019-12-24 03:00:00
"581","Highland",2019-12-24 04:00:00,"Mostly Cloudy",0,0,32.29,28.94,28.45,0.87,1019.05,3.5,3.39,59.07111759914,0.85,0,4.02,289.18,"",NA,2019-12-24 04:00:00
"582","Highland",2019-12-24 05:00:00,"Overcast",0,0,33.78,31.16,30.02,0.86,1018.84,3.1,3.1,100.014371157713,0.88,0,3.21,289.99,"",NA,2019-12-24 05:00:00
"583","Highland",2019-12-24 06:00:00,"Overcast",0,0,34.46,31.66,31.01,0.88,1018.63,3.01,3.05,91.0933294378523,0.91,0,2.666,290.3,"",NA,2019-12-24 06:00:00
"584","Highland",2019-12-24 07:00:00,"Overcast",0,0,33.67,33.61,30.43,0.88,1018.83,2.01,2.65,124.014030315092,0.92,0,2.739,287.8,"",NA,2019-12-24 07:00:00
"585","Highland",2019-12-24 08:00:00,"Overcast",0,0,33.38,33.27,30.52,0.89,1018.92,2.44,3.93,149.080723706371,0.94,0,2.782,287.93,"",NA,2019-12-24 08:00:00
